1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
398	-1.596372	200.542312	0.443208	0.022777	12.7
399	-1.574592	200.511222	0.443270	0.010509	11.1
400	-1.593723	201.511139	0.441279	0.018225	9.6
401	-1.586127	201.985595	0.440340	0.010606	9.0
402	-1.601725	202.985307	0.438374	0.009040	9.1
403	-1.583372	202.973189	0.438398	0.019175	9.2
404	-1.586516	202.942103	0.438459	0.020457	8.7
405	-1.573606	203.942103	0.436510	0.009376	8.8
406	-1.583984	203.911024	0.436570	0.010548	11.6
407	-1.593769	203.880627	0.436629	0.017143	12.1
408	-1.587419	203.864370	0.436661	0.010232	13.2
409	-1.582828	203.833280	0.436721	0.010913	14.1
410	-1.591051	204.832932	0.434788	0.017603	13.2
411	-1.600341	205.832932	0.432871	0.009457	13.3
412	-1.597656	206.291052	0.431998	0.018827	11.9
413	-1.584851	206.311772	0.431959	0.006721	12.1
414	-1.597008	206.280683	0.432018	0.011704	11.9
415	-1.602842	206.312611	0.431958	0.011439	11.0
416	-1.594963	207.312611	0.430066	0.010572	12.4
417	-1.602916	207.292584	0.430103	0.018817	10.5
418	-1.596465	207.261494	0.430162	0.008938	9.3
419	-1.602861	208.261494	0.428286	0.015800	9.9
420	-1.597376	208.233957	0.428337	0.010997	10.0
421	-1.586154	209.233935	0.426477	0.013423	10.8
422	-1.594297	209.306639	0.426342	0.012186	11.0
423	-1.603153	210.306638	0.424499	0.011155	11.7
424	-1.594604	211.306638	0.422671	0.017939	11.8
425	-1.589146	212.306638	0.420860	0.013702	12.3
426	-1.578884	212.275548	0.420916	0.013515	11.4
427	-1.601355	212.244476	0.420972	0.011759	10.9
428	-1.577097	213.244476	0.419175	0.012107	9.8
429	-1.594751	214.241570	0.417398	0.011510	9.6
430	-1.588050	214.221522	0.417434	0.013101	10.7
431	-1.602353	215.221522	0.415667	0.013165	10.1
432	-1.604169	215.190456	0.415721	0.012733	10.7
433	-1.603869	216.187853	0.413973	0.013808	11.4
434	-1.587240	216.156764	0.414027	0.015125	11.2
435	-1.585448	216.310595	0.413759	0.012258	11.0
436	-1.582616	216.307793	0.413764	0.016011	13.8
437	-1.583906	216.278299	0.413815	0.011583	12.9
438	-1.601158	217.277625	0.412080	0.014840	13.2
439	-1.591351	217.335692	0.411979	0.013576	13.1
440	-1.602973	218.335612	0.410258	0.011537	13.2
441	-1.584865	218.304522	0.410311	0.010285	10.8
442	-1.580041	218.273432	0.410365	0.008985	10.5
443	-1.578428	218.242355	0.410418	0.011932	11.4
444	-1.590528	218.212574	0.410469	0.013805	10.7
445	-1.588199	218.181484	0.410523	0.011843	10.4
446	-1.597093	218.150395	0.410576	0.015413	10.7
447	-1.594345	219.150395	0.408866	0.011180	11.6
448	-1.577096	220.150393	0.407171	0.010527	11.4
449	-1.600987	221.150354	0.405489	0.015094	11.5
450	-1.604382	221.119265	0.405541	0.010820	10.3
451	-1.575085	222.119265	0.403873	0.015840	10.9
452	-1.609311	223.107452	0.402238	0.019580	11.7
453	-1.587364	223.076363	0.402290	0.013033	11.1
454	-1.594644	223.045646	0.402340	0.017124	10.2
455	-1.589975	223.014556	0.402392	0.019069	11.3
456	-1.585452	224.014556	0.400749	0.011340	10.3
457	-1.607238	223.983467	0.400800	0.012382	11.0
458	-1.580145	224.407406	0.400108	0.011675	10.6
459	-1.595503	224.378136	0.400155	0.012920	13.3
460	-1.594548	225.377466	0.398532	0.014003	10.4
461	-1.597363	225.346517	0.398582	0.012566	11.6
462	-1.612674	225.374881	0.398537	0.016234	10.3
463	-1.590777	225.343793	0.398587	0.015180	10.8
464	-1.601877	226.343793	0.396975	0.015420	10.8
465	-1.605197	227.343789	0.395377	0.013038	11.9
466	-1.567467	227.312699	0.395426	0.007779	11.6
467	-1.598800	227.284845	0.395471	0.013830	10.9
468	-1.595928	228.212397	0.393999	0.015280	10.9
469	-1.588486	228.181308	0.394048	0.011490	10.7
470	-1.588175	228.150218	0.394097	0.011773	12.9
471	-1.583997	229.149654	0.392523	0.018256	12.8
472	-1.587793	230.140225	0.390974	0.009224	12.7
473	-1.593926	230.109135	0.391023	0.016659	11.3
474	-1.588458	230.078045	0.391071	0.011326	10.8
475	-1.591304	230.533118	0.390364	0.014173	9.7
476	-1.575708	230.502028	0.390412	0.010944	9.0
477	-1.594411	231.500356	0.388868	0.011411	10.3
478	-1.585267	231.470555	0.388914	0.016706	10.9
479	-1.606742	232.470554	0.387380	0.011996	11.5
480	-1.601393	233.469385	0.385859	0.008705	10.1
481	-1.594531	234.469307	0.384349	0.015738	10.9
482	-1.573841	234.438219	0.384396	0.012307	11.8
483	-1.604312	235.346715	0.383034	0.013624	12.0
484	-1.589213	236.345971	0.381546	0.009299	12.2
485	-1.587956	236.575770	0.381206	0.014071	12.2
486	-1.583712	236.544737	0.381252	0.013345	11.6
487	-1.590783	236.524103	0.381282	0.011603	9.7
488	-1.591228	237.504364	0.379836	0.009421	10.6
489	-1.609026	237.473281	0.379882	0.015082	9.1
490	-1.595947	237.442856	0.379927	0.020276	11.9
491	-1.578895	238.383419	0.378549	0.015259	11.4
492	-1.593634	238.352340	0.378595	0.014758	12.9
493	-1.589718	238.346044	0.378604	0.013279	13.4
494	-1.612590	238.376610	0.378559	0.014788	11.4
495	-1.578777	238.345521	0.378605	0.013229	13.6
496	-1.605250	239.222924	0.377328	0.018240	12.1
497	-1.583133	240.222924	0.375884	0.013374	11.1
498	-1.592300	240.191836	0.375928	0.007330	11.5
499	-1.601728	240.234530	0.375867	0.011283	11.0
500	-1.579140	240.203511	0.375911	0.014469	10.3
501	-1.604003	240.172423	0.375956	0.012860	11.5
502	-1.600680	240.141785	0.376000	0.014106	11.4
503	-1.588501	241.141785	0.374566	0.011875	10.8
504	-1.586987	241.159226	0.374541	0.011228	11.5
505	-1.589581	241.128214	0.374585	0.009813	10.9
506	-1.596799	241.097124	0.374630	0.007610	10.2
507	-1.590677	242.054957	0.373266	0.012287	13.5
